10.713703,5.077705,0.300000,59.231373,82.321569,63.247059,573.430000,652.640000,56.020000,44454.000000,1.000000,0.937410,0.062059,0.000531,0.000016,-0.003685,0.000000,-0.003685,0.000000,-0.003685,105.000000,0.000000
10.864880,5.404425,0.260000,52.203922,72.282353,59.231373,573.430000,653.000000,55.980000,47097.000000,1.000000,0.950255,0.049222,0.000524,0.000010,-0.003685,0.000000,-0.003685,0.000000,-0.003685,108.000000,0.000000
9.022146,6.565602,0.290000,58.227451,60.235294,48.188235,571.270000,653.280000,56.010000,40871.000000,1.000000,0.962218,0.037277,0.000505,0.000052,-0.003685,0.000000,-0.003685,0.000000,-0.003685,120.000000,0.000000
8.915686,6.978477,0.300000,101.396078,106.415686,83.325490,571.000000,653.610000,56.020000,42270.000000,1.000000,0.945617,0.053901,0.000482,0.000054,-0.003685,0.000000,-0.003685,0.000000,-0.003685,116.000000,-0.003685
9.143251,6.851143,0.320000,58.227451,60.235294,48.188235,571.260000,653.590000,56.040000,40238.000000,1.000000,0.936206,0.063310,0.000484,0.000044,-0.003685,0.000000,-0.003685,0.000000,-0.003685,120.000000,0.000000
9.040990,7.273094,0.270000,101.396078,106.415686,83.325490,570.990000,653.930000,55.990000,42641.000000,1.000000,0.925391,0.074142,0.000467,0.000047,-0.003685,0.000000,-0.003685,0.000000,-0.003685,120.000000,0.000000
8.870201,8.332778,0.320000,106.415686,111.435294,92.360784,570.390000,654.820000,56.040000,40959.000000,1.000000,0.896014,0.103560,0.000426,0.000056,-0.003685,0.000000,-0.003685,0.000000,-0.003685,145.000000,0.000000
9.008780,8.632271,0.310000,79.309804,82.321569,67.262745,570.390000,655.150000,56.030000,42685.000000,1.000000,0.900793,0.098781,0.000426,0.000047,-0.003685,0.000000,-0.003685,0.000000,-0.003685,150.000000,0.000000
8.951604,8.008628,0.270000,106.415686,111.435294,92.360784,570.600000,654.560000,55.990000,42270.000000,1.000000,0.921161,0.078414,0.000425,0.000050,-0.003685,0.000000,-0.003685,0.000000,-0.003685,145.000000,0.000000
9.187291,7.613088,0.300000,77.301961,81.317647,66.258824,570.980000,654.300000,56.020000,39452.000000,1.000000,0.914806,0.084733,0.000460,0.000039,-0.003685,0.000000,-0.003685,0.000000,-0.003685,150.000000,0.000000
9.423931,7.481554,0.330000,77.301961,84.329412,69.270588,571.250000,654.280000,56.050000,43187.000000,1.000000,0.915153,0.084389,0.000459,0.000027,-0.003685,0.000000,-0.003685,0.000000,-0.003685,124.000000,0.000000
9.549235,7.776171,0.410000,96.376471,110.431373,91.356863,571.240000,654.600000,56.130000,39146.000000,1.000000,0.896180,0.103384,0.000436,0.000021,-0.003685,0.000000,-0.003685,0.000000,-0.003685,155.000000,0.000000
9.089506,8.330471,0.310000,106.415686,111.435294,92.360784,570.590000,654.910000,56.030000,40435.000000,1.000000,0.902272,0.097300,0.000428,0.000044,-0.003685,0.000000,-0.003685,0.000000,-0.003685,150.000000,0.000000
9.455373,8.216273,0.370000,153.600000,165.647059,149.584314,570.970000,654.960000,56.090000,42160.000000,1.000000,0.895688,0.103880,0.000432,0.000026,-0.003685,0.000000,-0.003685,0.000000,-0.003685,155.000000,0.000000
9.678739,8.079863,0.390000,96.376471,110.431373,91.356863,571.230000,654.930000,56.110000,42750.000000,1.000000,0.890887,0.108686,0.000426,0.000017,-0.003685,0.000000,-0.003685,0.000000,-0.003685,160.000000,0.000000
9.351850,6.611379,0.380000,58.227451,60.235294,48.188235,571.550000,653.460000,56.100000,39342.000000,1.000000,0.942965,0.056527,0.000508,0.000036,-0.003685,0.000000,-0.003685,0.000000,-0.003685,124.000000,0.000000
9.604073,6.704027,0.400000,92.360784,107.419608,90.352941,571.740000,653.650000,56.120000,40784.000000,1.000000,0.924121,0.075372,0.000507,0.000026,-0.003685,0.000000,-0.003685,0.000000,-0.003685,128.000000,0.000000
9.701996,6.129822,0.390000,63.247059,80.313725,65.254902,572.070000,653.170000,56.110000,42575.000000,1.000000,0.949856,0.049623,0.000521,0.000023,-0.003685,0.000000,-0.003685,0.000000,-0.003685,128.000000,0.000000
10.005827,6.143497,0.400000,63.247059,80.313725,65.254902,572.340000,653.310000,56.120000,44585.000000,1.000000,0.928248,0.071242,0.000510,0.000012,-0.003685,0.000000,-0.003685,0.000000,-0.003685,132.000000,0.000000
9.835699,6.442590,0.420000,83.325490,100.392157,78.305882,572.060000,653.510000,56.140000,41702.000000,1.000000,0.934055,0.065430,0.000515,0.000018,-0.003685,0.000000,-0.003685,0.000000,-0.003685,128.000000,0.000000
